CVE-2016-1000229,2022-05-24T17:04:48Z,"Improper Neutralization of Input During Web Page Generation in swagger-ui",swagger-ui,0,2.2.1,MODERATE,CWE-79
CVE-2016-1000230,2020-09-01T15:33:10Z,"XSS in client rendered block templates in rendr",rendr,0,1.1.4,HIGH,CWE-79
CVE-2016-1000231,2020-09-01T15:34:16Z,"Cross-Site Scripting in emojione",emojione,0,1.3.1,HIGH,CWE-79
CVE-2016-1000232,2018-10-10T18:57:02Z,"ReDoS via long string of semicolons in tough-cookie",tough-cookie,0,2.3.0,MODERATE,CWE-1333
CVE-2016-1000233,2020-09-01T15:36:27Z,"Cross-Site Scripting in swagger-ui",swagger-ui,0,2.2.1,HIGH,CWE-79
CVE-2016-1000234,2020-09-01T15:35:22Z,"Cross-Site Scripting in jqtree",jqtree,0,1.3.4,HIGH,CWE-79
CVE-2016-1000235,2020-09-01T15:55:56Z,"fuelux vulnerable to Cross-Site Scripting in Pillbox feature",fuelux,0,3.15.7,HIGH,CWE-79
CVE-2016-1000236,2020-01-06T18:44:10Z,"cookie-signature Timing Attack",cookie-signature,0,1.0.4,MODERATE,CWE-362
CVE-2016-1000237,2020-04-16T03:14:47Z,"Cross-Site Scripting in sanitize-html",sanitize-html,0,1.4.3,MODERATE,CWE-79
CVE-2016-1000238,2020-09-01T15:57:01Z,"Spoofing attack due to unvalidated KDC in node-krb5",node-krb5,0.0.0,,MODERATE,
CVE-2016-1000240,2020-09-01T15:59:11Z,"Cross-Site Scripting in c3",c3,0,0.4.11,MODERATE,CWE-79
CVE-2016-1000241,2020-09-01T16:00:18Z,"Cross-Site Scripting (XSS) in pivottable",pivottable,1.4.0,2.0.0,HIGH,CWE-79
CVE-2016-1000242,2020-09-01T16:01:24Z,"Denial of Service in mqtt",mqtt,0,1.0.0,HIGH,CWE-248
CVE-2016-1000249,2020-09-01T16:38:33Z,"fury-adapter-swagger allows arbitrary file read from system",fury-adapter-swagger,0.2.0,0.9.7,HIGH,CWE-22
CVE-2016-1000282,2019-02-12T17:26:10Z,"Critical severity vulnerability that affects Haraka",Haraka,0,2.8.9,CRITICAL,CWE-77
CVE-2016-10518,2019-02-18T23:56:42Z,"Remote Memory Disclosure in ws",ws,0,1.0.1,LOW,CWE-201
CVE-2016-10519,2020-09-01T15:22:12Z,"Remote Memory Disclosure in bittorrent-dht",bittorrent-dht,0,5.1.3,MODERATE,CWE-201
CVE-2016-10520,2019-02-18T23:38:38Z,"Regular Expression Denial of Service in jadedown",jadedown,0,,LOW,CWE-400
CVE-2016-10521,2019-02-18T23:38:51Z,"Regular Expression Denial of Service in jshamcrest",jshamcrest,0,,HIGH,CWE-400
CVE-2016-10523,2019-02-18T23:38:45Z,"Denial of Service in mqtt-packet",mqtt-packet,0,3.4.6,HIGH,CWE-400
CVE-2016-10523,2019-02-18T23:38:45Z,"Denial of Service in mqtt-packet",mqtt-packet,4.0.0,4.0.5,HIGH,CWE-400
CVE-2016-10524,2019-02-18T23:39:06Z,"Denial of Service and Content Injection in i18n-node-angular",i18n-node-angular,0,1.4.0,HIGH,CWE-400;CWE-74
CVE-2016-10525,2019-02-18T23:39:00Z,"Authentication Bypass in hapi-auth-jwt2",hapi-auth-jwt2,5.1.1,5.1.2,CRITICAL,CWE-287
CVE-2016-10526,2019-02-18T23:39:11Z,"grunt-gh-pages before 0.10.0 may allow unencrypted GitHub credentials to be written to a log file",grunt-gh-pages,0,0.10.0,MODERATE,CWE-391
CVE-2016-10527,2019-02-18T23:39:13Z,"Regular Expression Denial of Service in riot-compiler",riot-compiler,0,2.3.22,HIGH,CWE-400
CVE-2016-10528,2019-02-18T23:39:22Z,"Directory Traversal in restafary",restafary,0,1.6.1,MODERATE,CWE-22
CVE-2016-10529,2019-02-18T23:39:32Z,"No CSRF Validation in droppy",droppy,0,3.5.0,HIGH,CWE-352
CVE-2016-10530,2019-02-18T23:58:13Z,"Insecure Default Configuration in airbrake",airbrake,0,0.4.0,MODERATE,CWE-200
CVE-2016-10531,2019-02-18T23:58:20Z,"Sanitization bypass using HTML Entities in marked",marked,0,0.3.6,MODERATE,CWE-79
CVE-2016-10532,2019-02-18T23:39:39Z,"Authentication Bypass in console-io",console-io,0,2.3.0,CRITICAL,CWE-287
CVE-2016-10533,2018-10-23T17:14:57Z,"Private Data Disclosure in express-restify-mongoose",express-restify-mongoose,0,2.5.0,HIGH,CWE-200
CVE-2016-10533,2018-10-23T17:14:57Z,"Private Data Disclosure in express-restify-mongoose",express-restify-mongoose,3.0.0,3.1.0,HIGH,CWE-200
CVE-2016-10534,2019-02-18T23:58:24Z,"SSL Validation Defaults to False in electron-packager",electron-packager,5.2.1,7.0.0,LOW,CWE-295
CVE-2016-10535,2019-02-18T23:39:44Z,"Timing Attack in csrf-lite",csrf-lite,0,0.1.2,HIGH,CWE-208
CVE-2016-10536,2019-02-18T23:39:50Z,"Insecure Defaults Allow MITM Over TLS in engine.io-client",engine.io-client,0,1.6.9,MODERATE,CWE-300
CVE-2016-10537,2019-02-18T23:39:55Z,"Cross-Site Scripting in backbone",backbone,0,0.5.0,MODERATE,CWE-79
CVE-2016-10538,2019-02-18T23:40:03Z,"Arbitrary File Write in cli",cli,0,1.0.0,LOW,CWE-22
CVE-2016-10539,2018-10-09T00:30:30Z,"Regular Expression Denial of Service in negotiator",negotiator,0,0.6.1,HIGH,CWE-400
CVE-2016-10540,2018-10-09T00:40:41Z,"Regular Expression Denial of Service in minimatch",minimatch,0,3.0.2,HIGH,CWE-400
CVE-2016-10541,2019-02-18T23:58:29Z,"Potential Command Injection in shell-quote",shell-quote,0,1.6.1,CRITICAL,CWE-78;CWE-94
CVE-2016-10542,2019-02-18T23:58:35Z,"DoS due to excessively large websocket message in ws",ws,0,1.1.1,HIGH,CWE-400
CVE-2016-10543,2019-02-18T23:40:04Z,"Route Validation Bypass in call",call,2.0.1,3.0.2,MODERATE,CWE-20
CVE-2016-10544,2020-09-01T16:02:29Z,"Denial of Service in uws",uws,0.10.0,0.10.9,HIGH,CWE-400
CVE-2016-10546,2018-07-26T16:22:08Z,"Arbitrary Code Injection in pouchdb",pouchdb,0,6.0.5,CRITICAL,CWE-94
CVE-2016-10547,2018-11-06T23:13:37Z,"Cross-Site Scripting in nunjucks",nunjucks,0,2.4.3,MODERATE,CWE-79
CVE-2016-10548,2018-06-07T19:43:06Z,"Arbitrary Code Injection in reduce-css-calc",reduce-css-calc,0,1.2.5,CRITICAL,CWE-94
CVE-2016-10549,2019-02-18T23:40:10Z,"Sails before 0.12.7 vulnerable to Broken CORS",sails,0,0.12.7,HIGH,CWE-284
CVE-2016-10550,2019-02-18T23:54:34Z,"SQL Injection in sequelize",sequelize,0,3.17.0,HIGH,CWE-89
CVE-2016-10551,2019-02-18T23:54:28Z,"SQL Injection in waterline-sequel",waterline-sequel,0,0.5.1,HIGH,CWE-89
CVE-2016-10552,2019-02-18T23:40:14Z,"Resources Downloaded over Insecure Protocol in igniteui",igniteui,0,,LOW,CWE-311
CVE-2016-10553,2019-02-18T23:54:32Z,"Potential SQL Injection in sequelize",sequelize,0,3.0.0,HIGH,CWE-89
CVE-2016-10554,2019-02-18T23:54:28Z,"SQL Injection in sequelize",sequelize,0,1.7.0,MODERATE,CWE-89
CVE-2016-10555,2018-11-06T23:12:07Z,"Forgeable Public/Private Tokens in jwt-simple",jwt-simple,0,0.3.1,CRITICAL,CWE-20
CVE-2016-10556,2019-02-18T23:54:24Z,"SQL Injection in sequelize",sequelize,0,3.20.0,HIGH,CWE-89
CVE-2016-10557,2019-02-18T23:40:19Z,"appium-chromedriver downloads Resources over HTTP",appium-chromedriver,0,2.9.4,HIGH,CWE-311
CVE-2016-10558,2019-02-18T23:54:22Z,"Downloads Resources over HTTP in aerospike",aerospike,0,2.4.2,HIGH,CWE-311
CVE-2016-10559,2019-02-18T23:40:25Z,"Downloads Resources over HTTP in selenium-download",selenium-download,0,2.0.7,HIGH,CWE-311
CVE-2016-10560,2019-02-18T23:54:21Z,"Downloads Resources over HTTP in galenframework-cli",galenframework-cli,0,2.3.1,HIGH,CWE-311
CVE-2016-10561,2019-02-18T23:38:29Z,"Directory Traversal in bitty",bitty,0,,MODERATE,CWE-22
CVE-2016-10562,2019-02-18T23:54:20Z,"Downloads Resources over HTTP in iedriver",iedriver,0,3.0.0,HIGH,CWE-311
CVE-2016-10563,2019-02-18T23:54:18Z,"Downloads Resources over HTTP in go-ipfs-dep",go-ipfs-dep,0,0.4.4,HIGH,CWE-311
CVE-2016-10564,2020-09-01T16:05:44Z,"Downloads Resources over HTTP in apk-parser",apk-parser,0,0.1.6,HIGH,CWE-311
CVE-2016-10565,2019-02-18T23:35:48Z,"Downloads Resources over HTTP in operadriver",operadriver,0,0.2.3,HIGH,CWE-311
CVE-2016-10566,2019-02-18T23:54:09Z,"install-nw downloads Resources over HTTP",install-nw,0,1.1.5,HIGH,CWE-311
CVE-2016-10567,2019-02-18T23:35:32Z,"Downloads Resources over HTTP in product-monitor",product-monitor,0,2.2.5,HIGH,CWE-311
CVE-2016-10568,2019-02-18T23:54:03Z,"Downloads Resources over HTTP in geoip-lite-country",geoip-lite-country,0,1.1.4,HIGH,CWE-311
CVE-2016-10569,2019-02-18T23:35:23Z,"Downloads Resources over HTTP in embedza",embedza,0,1.2.4,HIGH,CWE-311
CVE-2016-10570,2019-02-18T23:52:27Z,"pngcrush-installer downloads Resources over HTTP",pngcrush-installer,0,1.8.10,HIGH,CWE-311
CVE-2016-10571,2019-02-18T23:52:20Z,"Downloads Resources over HTTP in bkjs-wand",bkjs-wand,0,0.3.2,HIGH,CWE-311
CVE-2016-10572,2019-02-18T23:52:14Z,"Downloads Resources over HTTP in mongodb-instance",mongodb-instance,0,0.0.3,HIGH,CWE-311
CVE-2016-10573,2019-02-18T23:35:18Z,"Downloads Resources over HTTP in baryton-saxophone",baryton-saxophone,0,3.0.1,HIGH,CWE-311
CVE-2016-10574,2020-09-01T16:06:49Z,"Downloads Resources over HTTP in apk-parser3",apk-parser3,0,0.1.3,HIGH,CWE-311
CVE-2016-10575,2019-02-18T23:35:10Z,"Downloads Resources over HTTP in kindlegen",kindlegen,0,1.1.0,HIGH,CWE-311
CVE-2016-10576,2019-02-18T23:52:07Z,"fuseki downloads Resources over HTTP",fuseki,0,1.0.1,HIGH,CWE-311
CVE-2016-10577,2019-02-18T23:51:59Z,"ibm_db downloads Resources over HTTP",ibm_db,0,1.0.2,HIGH,CWE-311
CVE-2016-10578,2019-02-18T23:51:52Z,"Downloads Resources over HTTP in unicode",unicode,0,9.0.0,HIGH,CWE-311
CVE-2016-10579,2019-02-18T23:58:05Z,"Downloads Resources over HTTP in chromedriver",chromedriver,0,2.26.1,HIGH,CWE-311
CVE-2016-10580,2019-02-18T23:51:27Z,"Downloads Resources over HTTP in nodewebkit",nodewebkit,0,,HIGH,CWE-311
CVE-2016-10581,2019-02-18T23:35:01Z,"steroids downloads resources over HTTP",steroids,0,,HIGH,CWE-311
CVE-2016-10582,2019-02-18T23:51:19Z,"closurecompiler downloads Resources over HTTP",closurecompiler,0,,HIGH,CWE-311
CVE-2016-10583,2019-02-18T23:58:03Z,"closure-util downloads Resources over HTTP",closure-util,0,,HIGH,CWE-311
CVE-2016-10584,2019-02-18T23:51:14Z,"Downloads Resources over HTTP in dalek-browser-chrome-canary","dalek-browser-chrome-canary",0,,HIGH,CWE-311
CVE-2016-10585,2019-02-18T23:34:48Z,"Downloads Resources over HTTP in libxl",libxl,0,,HIGH,CWE-269;CWE-311
CVE-2016-10586,2019-02-18T23:51:09Z,"Downloads Resources over HTTP in macaca-chromedriver",macaca-chromedriver,0,1.0.29,HIGH,CWE-311
CVE-2016-10587,2019-02-18T23:34:44Z,"Downloads Resources over HTTP in wasdk",wasdk,0,,HIGH,CWE-311
CVE-2016-10588,2019-02-18T23:51:04Z,"Downloads Resources over HTTP in nw",nw,0,0.23.6-1,HIGH,CWE-311
CVE-2016-10589,2019-02-18T23:34:37Z,"selenium-binaries downloads resources over HTTP",selenium-binaries,0,0.15.0,HIGH,CWE-311
CVE-2016-10590,2019-02-18T23:50:58Z,"Downloads Resources over HTTP in cue-sdk-node",cue-sdk-node,0,,HIGH,CWE-311
CVE-2016-10591,2019-02-18T23:34:24Z,"Downloads Resources over HTTP in prince",prince,0,1.4.7,HIGH,CWE-269;CWE-311
CVE-2016-10592,2019-02-18T23:50:53Z,"Downloads Resources over HTTP in jser-stat",jser-stat,0,,MODERATE,CWE-311
CVE-2016-10593,2019-02-18T23:34:17Z,"ibapi downloads Resources over HTTP",ibapi,0,,HIGH,CWE-269;CWE-311
CVE-2016-10594,2019-02-18T23:50:41Z,"ipip downloads Resources over HTTP",ipip,0,,HIGH,CWE-269;CWE-311
CVE-2016-10595,2019-02-18T23:34:11Z,"jdf-sass downloads Resources over HTTP",jdf-sass,0,,HIGH,CWE-311
CVE-2016-10596,2019-02-18T23:50:33Z,"Downloads Resources over HTTP in imageoptim",imageoptim,0,,HIGH,CWE-311
CVE-2016-10597,2019-02-18T23:34:05Z,"Downloads Resources over HTTP in cobalt-cli",cobalt-cli,0,,HIGH,CWE-269;CWE-311
CVE-2016-10598,2019-02-18T23:50:32Z,"arrayfire-js downloads Resources over HTTP",arrayfire-js,0,,HIGH,CWE-311
CVE-2016-10599,2019-02-18T23:34:00Z,"sauce-connect downloads Resources over HTTP",sauce-connect,0,,HIGH,CWE-311
CVE-2016-10600,2019-02-18T23:50:26Z,"Downloads Resources over HTTP in webrtc-native",webrtc-native,0,,HIGH,CWE-311
CVE-2016-10601,2019-02-18T23:33:54Z,"Downloads Resources over HTTP in webdrvr",webdrvr,0,,HIGH,CWE-311
CVE-2016-10602,2019-02-18T23:50:21Z,"Downloads Resources over HTTP in haxe",haxe,0,5.0.10,HIGH,CWE-269;CWE-311
CVE-2016-10603,2019-02-18T23:33:48Z,"Downloads Resources over HTTP in air-sdk",air-sdk,0,,HIGH,CWE-311
CVE-2016-10604,2019-02-18T23:50:14Z,"dalek-browser-chrome Downloads Resources over HTTP",dalek-browser-chrome,0,,HIGH,CWE-311
